Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Total_Expenses,Children,Age,Relationship Status,TotalAcceptedCmp,NumTotalPurchases,Customer_Day
Undergraduate,61671.0,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,0,732,1,53,Single,2,20,275
Undergraduate,69719.0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,0,801,0,47,Single,0,10,194
Undergraduate,49160.0,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,236,1,72,Single,0,10,412
Highschool,24882.0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,80,1,43,Couple,1,4,818
PhD,90933.0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,0,1685,0,67,Single,1,14,250
PhD,113734.0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,0,277,0,76,Single,0,27,192
PhD,59292.0,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,0,507,1,71,Couple,0,16,541
PhD,45759.0,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,68,2,57,Couple,0,5,651
Undergraduate,22148.0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,49,0,38,Single,0,4,237
Master,73395.0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,0,397,0,34,Couple,0,14,263
Undergraduate,29819.0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,39,1,50,Single,0,6,408
Undergraduate,45688.0,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,306,1,53,Couple,1,12,315
Undergraduate,62820.0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,0,976,0,67,Couple,0,13,396
PhD,60491.0,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,0,1028,1,50,Couple,0,24,545
Undergraduate,33235.0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,70,1,35,Couple,0,6,218
Undergraduate,35701.0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,46,0,62,Couple,0,4,627
Master,31535.0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,51,1,41,Couple,1,4,436
Master,92556.0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,1263,0,61,Couple,0,21,230
Undergraduate,67384.0,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,1490,1,51,Single,1,20,786
Master,80573.0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,1564,0,50,Couple,0,23,783
Undergraduate,77870.0,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,1815,1,54,Couple,3,15,836
PhD,52278.0,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,1198,1,58,Single,0,25,680
Undergraduate,57107.0,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,416,1,53,Single,3,16,834
Undergraduate,18929.0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,85,0,31,Couple,0,5,658
PhD,36038.0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,47,1,40,Single,0,6,554
Undergraduate,20180.0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,137,0,45,Single,0,7,654
PhD,34230.0,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,21,2,56,Couple,0,3,710
Master,31878.0,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,70,1,44,Single,0,5,167
Master,70932.0,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,909,1,49,Couple,0,20,321
Undergraduate,91249.0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,1676,0,65,Single,5,22,777
Master,77598.0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,1735,0,78,Single,1,25,695
Undergraduate,80982.0,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,1191,2,62,Single,0,27,492
Master,22701.0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,24,1,44,Couple,0,4,576
PhD,55212.0,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,1182,1,52,Couple,2,17,743
Undergraduate,70617.0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,1280,0,51,Couple,0,13,531
Undergraduate,64849.0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,1336,0,64,Single,1,18,753
Master,62694.0,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,749,2,56,Couple,0,19,537
PhD,61917.0,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,91,2,47,Couple,0,6,381
PhD,67472.0,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,414,1,74,Couple,0,13,434
Master,21059.0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,44,1,39,Couple,0,6,158
Master,29543.0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,63,2,53,Couple,0,6,336
Undergraduate,75903.0,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,901,1,70,Couple,0,21,489
Master,34984.0,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,38,2,46,Couple,0,4,910
PhD,54998.0,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,455,1,65,Single,1,15,429
PhD,54356.0,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,775,1,72,Single,1,21,747
Master,34242.0,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,15,1,62,Couple,0,3,258
Undergraduate,25410.0,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,38,1,48,Couple,0,5,462
PhD,73356.0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,1512,0,37,Couple,4,21,187
Undergraduate,28320.0,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,43,1,71,Couple,0,4,691
Undergraduate,23763.0,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,42,1,44,Single,0,4,881
Undergraduate,72570.0,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,1089,0,37,Couple,0,22,225
Master,34529.0,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,162,1,45,Couple,0,7,813
Undergraduate,70792.0,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,1272,0,70,Single,0,17,552
Undergraduate,63211.0,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,1173,0,39,Couple,1,18,1029
Master,83891.0,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,816,1,47,Couple,0,21,169
Undergraduate,36065.0,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,74,2,53,Single,0,6,615
Undergraduate,39898.0,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,134,1,67,Couple,0,7,369
PhD,51141.0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,157,0,81,Single,0,8,486
Undergraduate,56939.0,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,561,1,45,Couple,0,16,444
Undergraduate,80872.0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,1336,0,70,Single,0,18,1
PhD,72335.0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,2092,0,45,Couple,1,22,845
PhD,61798.0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,463,0,57,Single,0,15,378
PhD,76842.0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,1130,0,71,Single,0,16,276
Undergraduate,29478.0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,20,1,45,Couple,0,4,323
Undergraduate,46998.0,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,377,1,65,Single,1,13,775
Undergraduate,96843.0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,1544,0,31,Single,2,27,592
PhD,56551.0,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,138,2,71,Single,0,7,154
Master,70053.0,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,1012,1,56,Couple,0,23,639
PhD,71670.0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,1766,0,59,Single,4,14,455
Undergraduate,44359.0,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,45,2,43,Couple,0,6,172
Undergraduate,40887.0,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,161,2,69,Single,1,7,549
Undergraduate,48877.0,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,144,1,55,Single,0,7,219
Undergraduate,74485.0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,1734,0,74,Couple,0,25,469
Undergraduate,64474.0,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,823,1,49,Couple,0,20,410
Undergraduate,77226.0,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,1138,1,58,Couple,0,26,281
Undergraduate,72643.0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,1429,0,72,Single,2,20,647
Master,85738.0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,1371,0,43,Couple,2,20,317
Undergraduate,55686.0,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,982,1,55,Single,1,14,660
Undergraduate,39062.0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,44,1,38,Single,1,4,256
Undergraduate,34600.0,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,318,2,50,Couple,1,12,704
Undergraduate,40794.0,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,434,1,46,Couple,0,14,520
Master,54690.0,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,198,2,50,Couple,0,9,513
Undergraduate,4428.0,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,359,1,52,Couple,0,25,575
Master,32632.0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,576,0,58,Couple,0,16,1032
PhD,38236.0,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,88,2,53,Single,0,7,442
Undergraduate,36781.0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,63,1,42,Couple,1,5,63
Master,31385.0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,27,1,37,Single,2,3,938
Undergraduate,24570.0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,193,1,37,Couple,0,8,647
PhD,25509.0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,101,1,47,Single,1,6,809
Undergraduate,94642.0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,2211,0,70,Couple,2,21,4
Master,58646.0,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,140,1,59,Couple,0,7,426
Undergraduate,53201.0,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,415,2,46,Single,0,14,369
Undergraduate,21994.0,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,22,1,64,Couple,0,3,712
Undergraduate,57113.0,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,263,2,43,Couple,0,10,552
Undergraduate,51373.0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,393,0,30,Couple,0,11,532
Undergraduate,23477.0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,147,1,35,Couple,0,7,411
Undergraduate,58116.0,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,443,1,65,Couple,0,14,237
PhD,72968.0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,1958,0,58,Single,2,18,355
Master,39791.0,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,174,1,50,Couple,0,8,618
Master,91712.0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,2217,0,74,Single,2,27,415
Undergraduate,94472.0,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,1691,1,63,Single,2,15,277
Undergraduate,13672.0,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,25,2,61,Couple,0,4,598
Master,96547.0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,809,0,41,Couple,4,21,197
Undergraduate,79205.0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,895,0,46,Couple,2,15,829
PhD,56559.0,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,484,1,46,Couple,0,15,711
PhD,32644.0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,413,1,48,Couple,1,14,689
Master,67506.0,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,331,1,41,Single,0,11,308
Undergraduate,24206.0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,25,1,51,Single,0,4,490
PhD,28420.0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,13,1,54,Single,0,3,347
Undergraduate,22979.0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,115,1,51,Couple,1,7,910
Undergraduate,33279.0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,16,0,55,Single,0,3,0
Master,46423.0,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,92,2,49,Single,0,6,444
Undergraduate,30368.0,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,52,1,44,Couple,0,5,513
Undergraduate,63684.0,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,1464,1,51,Couple,0,20,740
Undergraduate,41638.0,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,441,1,57,Single,1,13,661
PhD,68805.0,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,283,1,62,Single,0,11,445
PhD,65814.0,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,747,1,55,Couple,0,20,306
Undergraduate,71964.0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,1870,0,63,Single,0,16,565
Undergraduate,39146.0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,165,1,35,Single,0,8,660
Undergraduate,96876.0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,1941,0,44,Couple,4,23,546
Highschool,34445.0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,839,0,40,Couple,0,21,678
Undergraduate,68281.0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,1655,0,63,Single,1,24,881
Master,37284.0,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,23,2,46,Couple,0,3,617
Undergraduate,36790.0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,66,0,38,Couple,1,5,702
Undergraduate,27943.0,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,37,2,54,Couple,0,5,600
Undergraduate,22263.0,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,21,2,70,Single,0,4,251
Undergraduate,30261.0,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,22,3,49,Couple,0,3,802
Undergraduate,28587.0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,78,1,43,Couple,0,6,4
Master,43815.0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,79,1,39,Couple,0,5,581
Undergraduate,48195.0,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,265,2,65,Couple,0,11,319
Master,77027.0,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,1175,1,69,Couple,0,17,218
PhD,71322.0,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,1305,1,56,Couple,0,26,658
Master,32765.0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,46,1,42,Couple,0,6,286
Undergraduate,29672.0,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,25,2,56,Couple,0,3,368
Undergraduate,23272.0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,46,0,68,Single,0,4,415
Master,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,874,1,72,Couple,2,22,880
Master,7500.0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,100,1,36,Couple,0,6,1063
PhD,68117.0,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,930,1,74,Single,2,23,429
Undergraduate,67225.0,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,868,1,66,Couple,0,20,375
Undergraduate,17649.0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,45,1,45,Couple,0,6,360
Undergraduate,55914.0,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,1260,1,46,Couple,0,25,586
Undergraduate,40059.0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,414,1,37,Couple,1,11,434
Undergraduate,60905.0,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,392,1,71,Couple,0,13,573
Undergraduate,75330.0,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,1109,2,44,Couple,0,25,970
Undergraduate,60689.0,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,639,1,70,Single,0,18,699
Undergraduate,38680.0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,79,1,37,Couple,0,5,618
Undergraduate,61416.0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,1665,0,39,Couple,1,23,491
Undergraduate,49767.0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,692,0,30,Single,0,17,669
Undergraduate,83273.0,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,1392,3,51,Single,0,19,802
Undergraduate,29009.0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,44,1,40,Couple,0,5,372
Master,45057.0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,50,1,42,Couple,0,5,693
Undergraduate,37150.0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,467,1,50,Couple,0,13,757
Undergraduate,43020.0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,223,1,51,Single,0,9,371
Undergraduate,53154.0,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,158,1,62,Couple,0,8,91
Undergraduate,65308.0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,1211,0,48,Couple,2,27,392
Undergraduate,76467.0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,1575,1,51,Single,1,12,841
Master,81044.0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,1208,0,74,Couple,0,21,344
Undergraduate,32871.0,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,43,2,70,Couple,0,4,459
Undergraduate,55801.0,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,527,2,46,Single,1,15,440
Undergraduate,76320.0,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,932,1,62,Single,0,13,167
Master,36927.0,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,71,2,66,Single,0,6,303
Undergraduate,48794.0,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,54,2,68,Couple,0,4,163
Undergraduate,23478.0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,129,0,56,Single,0,6,627
Undergraduate,71128.0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,1615,1,48,Single,0,24,909
PhD,70179.0,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,1034,1,45,Single,0,23,503
Undergraduate,59462.0,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,1088,1,71,Couple,0,23,584
Master,52247.25135379061,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,0,721,2,52,Couple,0,18,567
Undergraduate,38361.0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,137,1,52,Couple,0,7,344
PhD,52247.25135379061,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,47,1,40,Single,0,6,554
PhD,70038.0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,1244,0,39,Couple,0,16,407
Undergraduate,42554.0,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,41,2,43,Couple,0,5,370
Undergraduate,67445.0,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,1174,1,47,Couple,0,27,728
Undergraduate,67046.0,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,993,1,70,Single,0,13,553
Undergraduate,42192.0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,100,0,73,Couple,0,6,545
PhD,77610.0,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,1680,1,69,Couple,0,15,768
Undergraduate,31761.0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,98,1,37,Couple,0,7,216
Undergraduate,34350.0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,48,1,42,Couple,0,4,413
Undergraduate,54591.0,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,519,1,72,Couple,0,16,577
Undergraduate,71866.0,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,715,1,65,Couple,0,19,346
Undergraduate,25293.0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,37,1,52,Couple,0,4,447
PhD,42000.0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,653,0,34,Single,1,18,431
Undergraduate,69520.0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,1455,0,38,Couple,0,20,517
Undergraduate,64713.0,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,602,1,51,Single,1,17,157
Master,27889.0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,26,1,44,Couple,0,4,578
Highschool,22123.0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,102,0,61,Single,0,6,254
Undergraduate,52247.25135379061,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,0,97,2,50,Couple,0,6,643
Master,52247.25135379061,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,0,207,1,67,Couple,0,9,531
Undergraduate,27803.0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,176,1,48,Couple,0,7,832
Undergraduate,52247.25135379061,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,0,450,1,66,Single,0,12,414
Undergraduate,51651.0,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,433,1,61,Couple,0,13,878
Undergraduate,68487.0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,1366,0,33,Couple,0,29,692
Master,52247.25135379061,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,1,1564,0,78,Single,2,21,402
Undergraduate,56796.0,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,1001,1,52,Couple,0,24,658
Master,87000.0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,961,0,29,Couple,0,17,721
Undergraduate,79823.0,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,1518,1,62,Couple,1,22,250
Undergraduate,30828.0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,56,1,41,Single,0,6,605
Master,34109.0,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,22,1,50,Couple,0,3,543
Master,53367.0,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,400,2,47,Single,1,14,462
Highschool,22390.0,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,26,0,52,Couple,0,3,411
Undergraduate,71322.0,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,350,1,45,Couple,0,12,304
Undergraduate,79244.0,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,1216,0,28,Single,3,21,717
Master,49912.0,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,874,1,72,Couple,2,22,880
PhD,48699.0,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,40,2,71,Couple,0,4,564
Undergraduate,80144.0,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,1367,0,46,Couple,0,18,432
Undergraduate,54252.0,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,264,2,65,Single,0,10,557
Master,81929.0,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,2053,1,45,Couple,3,18,798
Undergraduate,76068.0,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,1376,1,46,Couple,2,9,737
Master,53204.0,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,45,2,45,Couple,0,4,261
PhD,67911.0,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,976,1,72,Couple,0,24,198
Master,14796.0,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,51,1,37,Couple,1,4,810
PhD,78128.0,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,1264,1,47,Couple,2,18,290
Highschool,14188.0,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,75,0,49,Couple,0,6,646
Highschool,20425.0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,57,1,35,Couple,0,5,768
