Education,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Total_Expenses,Children,Age,Relationship Status,TotalAcceptedCmp,NumTotalPurchases,Customer_Day
2,92556.0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,1263,0,61,1,0,21,230
1,67384.0,2012-10-11,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,1490,1,51,0,1,20,786
2,80573.0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,0,1564,0,50,1,0,23,783
1,77870.0,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,1,1815,1,54,1,3,15,836
3,52278.0,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,0,1198,1,58,0,0,25,680
1,57107.0,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,1,416,1,53,0,3,16,834
1,18929.0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,85,0,31,1,0,5,658
3,36038.0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,47,1,40,0,0,6,554
1,20180.0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,137,0,45,0,0,7,654
3,34230.0,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,21,2,56,1,0,3,710
2,31878.0,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,70,1,44,0,0,5,167
2,70932.0,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,909,1,49,1,0,20,321
1,91249.0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,1,1676,0,65,0,5,22,777
2,77598.0,2013-01-10,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,0,1735,0,78,0,1,25,695
1,80982.0,2013-08-01,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,0,1191,2,62,0,0,27,492
2,22701.0,2013-05-09,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,24,1,44,1,0,4,576
3,55212.0,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,1182,1,52,1,2,17,743
1,70617.0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,0,1280,0,51,1,0,13,531
1,64849.0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,1,1336,0,64,0,1,18,753
2,62694.0,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,0,749,2,56,1,0,19,537
3,61917.0,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,91,2,47,1,0,6,381
3,67472.0,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,0,414,1,74,1,0,13,434
2,21059.0,2014-07-01,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,44,1,39,1,0,6,158
2,29543.0,2014-01-04,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,63,2,53,1,0,6,336
1,75903.0,2013-08-04,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,0,901,1,70,1,0,21,489
2,34984.0,2012-06-09,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,38,2,46,1,0,4,910
3,54998.0,2013-10-03,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,1,455,1,65,0,1,15,429
3,54356.0,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,1,775,1,72,0,1,21,747
2,34242.0,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,15,1,62,1,0,3,258
1,25410.0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,38,1,48,1,0,5,462
3,73356.0,2014-06-02,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,1,1512,0,37,1,4,21,187
1,28320.0,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,43,1,71,1,0,4,691
1,23763.0,2012-07-08,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,42,1,44,0,0,4,881
1,72570.0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,0,1089,0,37,1,0,22,225
2,34529.0,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,162,1,45,1,0,7,813
1,70792.0,2013-06-02,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,0,1272,0,70,0,0,17,552
1,63211.0,2012-02-11,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,1,1173,0,39,1,1,18,1029
2,83891.0,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,816,1,47,1,0,21,169
1,36065.0,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,74,2,53,0,0,6,615
1,39898.0,2013-12-02,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,134,1,67,1,0,7,369
3,51141.0,2013-08-07,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,157,0,81,0,0,8,486
1,56939.0,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,561,1,45,1,0,16,444
1,80872.0,2014-12-05,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,1336,0,70,0,0,18,1
3,72335.0,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,2092,0,45,1,1,22,845
3,61798.0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,463,0,57,0,0,15,378
3,76842.0,2014-03-05,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,1130,0,71,0,0,16,276
1,29478.0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,20,1,45,1,0,4,323
1,46998.0,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,377,1,65,0,1,13,775
1,96843.0,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,1544,0,31,0,2,27,592
3,56551.0,2014-07-05,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,138,2,71,0,0,7,154
2,70053.0,2013-03-07,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,1012,1,56,1,0,23,639
3,71670.0,2013-09-07,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,1766,0,59,0,4,14,455
1,44359.0,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,45,2,43,1,0,6,172
1,40887.0,2013-06-05,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,161,2,69,0,1,7,549
1,48877.0,2014-05-01,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,144,1,55,0,0,7,219
1,74485.0,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,1734,0,74,1,0,25,469
1,64474.0,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,823,1,49,1,0,20,410
1,77226.0,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,1138,1,58,1,0,26,281
1,72643.0,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,1429,0,72,0,2,20,647
2,85738.0,2014-01-23,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,1371,0,43,1,2,20,317
1,55686.0,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,982,1,55,0,1,14,660
1,39062.0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,44,1,38,0,1,4,256
1,34600.0,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,318,2,50,1,1,12,704
1,40794.0,2013-07-04,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,434,1,46,1,0,14,520
2,54690.0,2013-07-11,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,198,2,50,1,0,9,513
1,4428.0,2013-05-10,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,359,1,52,1,0,25,575
2,32632.0,2012-02-08,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,576,0,58,1,0,16,1032
3,38236.0,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,88,2,53,0,0,7,442
1,36781.0,2014-10-04,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,63,1,42,1,1,5,63
2,31385.0,2012-05-12,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,27,1,37,0,2,3,938
1,24570.0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,193,1,37,1,0,8,647
3,25509.0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,101,1,47,0,1,6,809
1,94642.0,2014-12-02,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,2211,0,70,1,2,21,4
2,58646.0,2013-10-06,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,140,1,59,1,0,7,426
1,53201.0,2013-12-02,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,415,2,46,0,0,14,369
1,21994.0,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,22,1,64,1,0,3,712
1,57113.0,2013-06-02,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,263,2,43,1,0,10,552
1,51373.0,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,393,0,30,1,0,11,532
1,23477.0,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,147,1,35,1,0,7,411
1,58116.0,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,443,1,65,1,0,14,237
3,72968.0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,1958,0,58,0,2,18,355
2,39791.0,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,174,1,50,1,0,8,618
2,91712.0,2013-10-17,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,2217,0,74,0,2,27,415
1,94472.0,2014-03-04,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,1691,1,63,0,2,15,277
1,13672.0,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,25,2,61,1,0,4,598
2,96547.0,2014-05-23,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,809,0,41,1,4,21,197
1,79205.0,2012-08-29,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,895,0,46,1,2,15,829
3,56559.0,2012-12-25,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,484,1,46,1,0,15,711
3,32644.0,2013-01-16,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,413,1,48,1,1,14,689
2,67506.0,2014-02-01,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,331,1,41,0,0,11,308
1,24206.0,2013-08-03,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,25,1,51,0,0,4,490
3,28420.0,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,13,1,54,0,0,3,347
1,22979.0,2012-06-09,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,115,1,51,1,1,7,910
1,33279.0,2014-12-06,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,16,0,55,0,0,3,0
2,46423.0,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,92,2,49,0,0,6,444
1,30368.0,2013-07-11,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,52,1,44,1,0,5,513
1,63684.0,2012-11-26,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,1464,1,51,1,0,20,740
1,41638.0,2013-02-13,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,441,1,57,0,1,13,661
3,68805.0,2013-09-17,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,283,1,62,0,0,11,445
3,65814.0,2014-02-03,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,747,1,55,1,0,20,306
1,71964.0,2013-05-20,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,1870,0,63,0,0,16,565
1,39146.0,2013-02-14,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,165,1,35,0,0,8,660
1,96876.0,2013-06-08,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,1941,0,44,1,4,23,546
0,34445.0,2013-01-27,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,839,0,40,1,0,21,678
1,68281.0,2012-07-08,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,1655,0,63,0,1,24,881
2,37284.0,2013-03-29,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,23,2,46,1,0,3,617
1,36790.0,2013-01-03,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,66,0,38,1,1,5,702
1,27943.0,2013-04-15,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,37,2,54,1,0,5,600
1,22263.0,2014-03-30,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,21,2,70,0,0,4,251
1,30261.0,2012-09-25,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,22,3,49,1,0,3,802
1,28587.0,2014-12-02,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,78,1,43,1,0,6,4
2,43815.0,2013-05-04,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,79,1,39,1,0,5,581
1,48195.0,2014-01-21,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,265,2,65,1,0,11,319
2,77027.0,2014-05-02,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,1175,1,69,1,0,17,218
3,71322.0,2013-02-16,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,1305,1,56,1,0,26,658
2,32765.0,2014-02-23,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,46,1,42,1,0,6,286
1,29672.0,2013-12-03,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,25,2,56,1,0,3,368
1,23272.0,2013-10-17,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,46,0,68,0,0,4,415
2,49912.0,2012-07-09,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,874,1,72,1,2,22,880
2,7500.0,2012-01-08,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,100,1,36,1,0,6,1063
3,68117.0,2013-10-03,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,930,1,74,0,2,23,429
1,67225.0,2013-11-26,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,868,1,66,1,0,20,375
1,17649.0,2013-12-11,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,45,1,45,1,0,6,360
1,55914.0,2013-04-29,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,1260,1,46,1,0,25,586
1,40059.0,2013-09-28,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,414,1,37,1,1,11,434
1,60905.0,2013-05-12,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,392,1,71,1,0,13,573
1,75330.0,2012-04-10,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,1109,2,44,1,0,25,970
1,60689.0,2013-01-06,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,639,1,70,0,0,18,699
1,38680.0,2013-03-28,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,79,1,37,1,0,5,618
1,61416.0,2013-08-02,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,1665,0,39,1,1,23,491
1,49767.0,2013-02-05,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,692,0,30,0,0,17,669
1,83273.0,2012-09-25,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,1392,3,51,0,0,19,802
1,29009.0,2013-11-29,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,44,1,40,1,0,5,372
2,45057.0,2013-01-12,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,50,1,42,1,0,5,693
1,37150.0,2012-11-09,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,467,1,50,1,0,13,757
1,43020.0,2013-11-30,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,223,1,51,0,0,9,371
1,53154.0,2014-09-06,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,158,1,62,1,0,8,91
1,65308.0,2013-11-09,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,1211,0,48,1,2,27,392
1,76467.0,2012-08-17,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,1575,1,51,0,1,12,841
2,81044.0,2013-12-27,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,1208,0,74,1,0,21,344
1,32871.0,2013-09-03,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,43,2,70,1,0,4,459
1,55801.0,2013-09-22,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,527,2,46,0,1,15,440
1,76320.0,2014-06-22,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,932,1,62,0,0,13,167
2,36927.0,2014-02-06,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,71,2,66,0,0,6,303
1,48794.0,2014-06-26,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,54,2,68,1,0,4,163
1,23478.0,2013-03-19,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,129,0,56,0,0,6,627
1,71128.0,2012-06-10,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,1615,1,48,0,0,24,909
3,70179.0,2013-07-21,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,1034,1,45,0,0,23,503
1,59462.0,2013-05-01,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,1088,1,71,1,0,23,584
2,52247.25135379061,2013-05-18,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,0,721,2,52,1,0,18,567
1,38361.0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,137,1,52,1,0,7,344
3,52247.25135379061,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,47,1,40,0,0,6,554
3,70038.0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,1244,0,39,1,0,16,407
1,42554.0,2013-12-01,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,41,2,43,1,0,5,370
1,67445.0,2012-12-08,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,1174,1,47,1,0,27,728
1,67046.0,2013-06-01,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,993,1,70,0,0,13,553
1,42192.0,2013-06-09,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,100,0,73,1,0,6,545
3,77610.0,2012-10-29,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,1680,1,69,1,0,15,768
1,31761.0,2014-05-04,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,98,1,37,1,0,7,216
1,34350.0,2013-10-19,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,48,1,42,1,0,4,413
1,54591.0,2013-05-08,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,519,1,72,1,0,16,577
1,71866.0,2013-12-25,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,715,1,65,1,0,19,346
1,25293.0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,37,1,52,1,0,4,447
3,42000.0,2013-10-01,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,653,0,34,0,1,18,431
1,69520.0,2013-07-07,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,1455,0,38,1,0,20,517
1,64713.0,2014-07-02,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,602,1,51,0,1,17,157
2,27889.0,2013-05-07,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,26,1,44,1,0,4,578
0,22123.0,2014-03-27,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,102,0,61,0,0,6,254
1,52247.25135379061,2013-03-03,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,0,97,2,50,1,0,6,643
2,52247.25135379061,2013-06-23,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,0,207,1,67,1,0,9,531
1,27803.0,2012-08-26,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,176,1,48,1,0,7,832
1,52247.25135379061,2013-10-18,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,0,450,1,66,0,0,12,414
1,51651.0,2012-07-11,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,433,1,61,1,0,13,878
1,68487.0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,1366,0,33,1,0,29,692
2,52247.25135379061,2013-10-30,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,1,1564,0,78,0,2,21,402
1,56796.0,2013-02-16,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,1001,1,52,1,0,24,658
2,87000.0,2012-12-15,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,961,0,29,1,0,17,721
1,79823.0,2014-03-31,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,1518,1,62,1,1,22,250
1,30828.0,2013-04-10,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,56,1,41,0,0,6,605
2,34109.0,2013-06-11,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,22,1,50,1,0,3,543
2,53367.0,2013-08-31,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,400,2,47,0,1,14,462
0,22390.0,2013-10-21,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,26,0,52,1,0,3,411
1,71322.0,2014-02-05,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,350,1,45,1,0,12,304
1,79244.0,2012-12-19,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,1216,0,28,0,3,21,717
2,49912.0,2012-07-09,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,874,1,72,1,2,22,880
3,48699.0,2013-05-21,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,40,2,71,1,0,4,564
1,80144.0,2013-09-30,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,1367,0,46,1,0,18,432
1,54252.0,2013-05-28,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,264,2,65,0,0,10,557
2,81929.0,2012-09-29,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,2053,1,45,1,3,18,798
1,76068.0,2012-11-29,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,1376,1,46,1,2,9,737
2,53204.0,2014-03-20,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,45,2,45,1,0,4,261
3,67911.0,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,976,1,72,1,0,24,198
2,14796.0,2012-09-17,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,51,1,37,1,1,4,810
3,78128.0,2014-02-19,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,1264,1,47,1,2,18,290
0,14188.0,2013-02-28,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,75,0,49,1,0,6,646
0,20425.0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,57,1,35,1,0,5,768
2,58646.0,2013-10-06,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,140,1,59,1,0,7,426
1,72967.0,2012-12-15,1,158,35,179,0,0,125,2,7,2,8,5,1,0,0,0,0,0,1,497,1,51,0,2,17,721
2,48150.0,2013-08-06,24,173,2,39,3,2,47,3,5,1,4,7,0,0,0,0,0,0,0,266,1,72,1,0,10,487
1,82332.0,2012-09-17,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,0,1,2006,0,60,0,2,20,810
1,58275.0,2013-02-06,48,189,10,253,56,43,64,6,8,2,7,7,0,0,0,0,0,0,0,615,2,66,0,0,17,668
3,44953.0,2012-12-21,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,1021,0,40,1,1,23,715
1,34587.0,2014-05-16,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,0,22,2,68,1,0,4,204
2,43018.0,2013-01-11,46,35,4,17,7,6,64,1,2,2,2,5,0,0,0,0,0,0,0,133,1,47,1,0,6,694
2,45736.0,2013-07-24,92,188,3,180,20,3,43,5,7,1,6,7,0,0,0,0,0,0,0,437,1,67,1,0,14,500
2,66476.0,2013-04-12,80,742,28,152,25,9,57,2,6,8,10,4,0,0,0,0,0,0,0,1013,1,52,1,0,24,603
2,27733.0,2013-08-26,16,0,7,5,26,2,17,2,2,0,3,7,0,0,0,0,0,0,0,57,1,40,1,0,5,467
